Language	Model	Congruence_All	Congruence_VN	Congruence_VP	Congruence_V	Congruence_VProp
Naija_2.6	5920921	0.887373215318	1.0	1.0	0.94842133914	1.0
Akkadian_2.7	787962	0.600077619716	1.0	0.0	0.604234120735	1.0
Erzya_2.6	7297394	0.844108199892	1.0	1.0	0.943999214217	0.0
Czech_2.6	7519252	0.752690044791	1.0	1.0	0.810185596601	0.0
Icelandic_2.7	5132886	0.155965165336	0.0	0.0	0.107403883393	1.0
Hungarian_2.6	9607192	0.128769865385	0.0	0.0	0.0498148059267	1.0
Urdu_2.6	6546666	0.155831040797	0.0	0.0	0.0602244888196	1.0
Dutch_2.6	1652533	0.0724691394959	0.0	0.0	0.0313059033989	0.0
Akkadian_2.7	1274240	0.885060523376	1.0	0.0	0.889125799574	1.0
French_2.6	6629635	0.753433870881	1.0	1.0	0.86240294345	1.0
Maltese_2.6	1237919	0.747054111639	1.0	0.0	0.834522777532	0.0
Faroese_2.6	362236	0.527366859857	0.0	0.0	0.123228684165	1.0
Danish_2.6	4007949	0.879085993579	1.0	1.0	0.970073168126	1.0
Galician_2.6	3585856	0.850608179146	1.0	1.0	0.906577238971	0.0
Akkadian_2.7	1713665	0.884228643165	1.0	0.0	0.89350372737	1.0
Czech_2.6	6067363	0.725138634542	1.0	0.0	0.731964836949	1.0
French_2.6	9675882	0.146711729175	0.0	0.0	0.0197577842061	0.0
Amharic_2.6	9208284	0.0609648091001	0.0	0.0	0.0213658593569	1.0
Maltese_2.6	5708004	0.298097535581	0.0	1.0	0.246864107936	0.0
Italian_2.6	6209530	0.263590846447	0.0	1.0	0.208192175797	0.0
Chinese_2.6	9434297	0.251519045457	0.0	0.0	0.178253361004	0.0
Buryat_2.6	6694776	0.181060827675	0.0	1.0	0.0785219399538	0.0
Dutch_2.6	1091287	0.132392669742	0.0	0.0	0.0590578156282	1.0
Belarusian_2.6	3226808	0.0850035236082	0.0	0.0	0.0449017424253	1.0
Icelandic_2.7	5220324	0.82537551402	1.0	1.0	0.932201565976	1.0
Belarusian_2.6	1472601	0.794897799969	1.0	1.0	0.821320110726	1.0
Old_French_2.6	9057686	0.291861143289	1.0	0.0	0.279361062648	1.0
Gothic_2.6	7856294	0.395302774289	0.0	1.0	0.360410653883	1.0
Tamil_2.6	159254	0.0995751460435	0.0	0.0	0.0111856823266	0.0
Spanish_2.6	1986439	0.692521914967	1.0	0.0	0.756996967519	0.0
Bulgarian_2.6	6386441	0.786382150705	1.0	1.0	0.794888105609	1.0
Slovenian_2.6	5620743	0.47672421632	0.0	0.0	0.426688530368	0.0
Tamil_2.6	7067902	0.195432819968	0.0	0.0	0.0	0.0
Armenian_2.6	9112035	0.530161371057	1.0	1.0	0.558791346381	0.0
Latvian_2.6	9756160	0.900178426358	1.0	1.0	0.996170416467	1.0
Old_Church_Slavonic_2.6	8145632	0.112437086794	0.0	0.0	0.0	0.0
Buryat_2.6	2079220	0.21083459853	0.0	1.0	0.100523103749	1.0
Mbya_Guarani_2.6	1310091	0.57366567828	1.0	1.0	0.576828834895	1.0
Mbya_Guarani_2.6	9871606	0.603468899522	1.0	0.0	0.60377806954	1.0
Buryat_2.6	1320613	0.135162110033	0.0	0.0	0.00358422939068	0.0
Belarusian_2.6	8429724	0.0945922269346	0.0	0.0	0.01261829653	0.0
Galician_2.6	8514125	0.115560927778	0.0	0.0	0.0318084235517	0.0
Persian_2.7	2302986	0.117909225467	0.0	0.0	0.00563539858994	0.0
Turkish_2.7	6227334	0.718081220234	1.0	0.0	0.819689659614	0.0
Coptic_2.6	7665606	0.799880798816	0.0	1.0	0.815577389282	0.0
Turkish_2.6	2785432	0.614421378424	1.0	0.0	0.784346250527	0.0
Scottish_Gaelic_2.6	6666957	0.502643094191	0.0	1.0	0.521599374373	0.0
Welsh_2.6	2379234	0.347761245753	0.0	0.0	0.0420316171758	1.0
Icelandic_2.7	4893376	0.333926843848	1.0	0.0	0.254344165111	0.0
Catalan_2.6	6950230	0.577359890934	1.0	0.0	0.590455132373	0.0
Breton_2.6	364946	0.860169328828	1.0	1.0	0.820016683961	0.0
Croatian_2.6	8955051	0.887286538912	1.0	1.0	0.94473510616	0.0
Hungarian_2.6	7858887	0.169845938568	0.0	0.0	0.0529784404599	1.0
Russian_2.6	9653038	0.942034016966	1.0	1.0	0.992000990076	1.0
Yoruba_2.6	5753267	0.609714087508	1.0	0.0	0.659570624408	1.0
Irish_2.6	4252577	0.262795273794	0.0	1.0	0.264723226584	1.0
Naija_2.6	3802352	0.558664474911	0.0	0.0	0.566569261512	1.0
English_2.6	4609373	0.42467512648	1.0	0.0	0.384370237051	1.0
Arabic_2.6	8708184	0.728214564492	1.0	1.0	0.825203558152	0.0
Chinese_2.6	5896645	0.843357678566	1.0	1.0	0.891472314778	0.0
Cantonese_2.6	1529086	0.930362078999	1.0	1.0	0.987768227965	1.0
Japanese_2.6	7916102	0.882378183735	1.0	1.0	0.871577796481	1.0
Urdu_2.6	188664	0.867932611551	1.0	0.0	0.919237036296	1.0
Latvian_2.6	4731707	0.890175827004	1.0	1.0	0.969241933636	0.0
Faroese_2.7	9972438	0.125249661906	0.0	0.0	0.0	0.0
Armenian_2.6	1256076	0.41727434971	0.0	0.0	0.358904260917	1.0
Persian_2.7	8251978	0.76239250603	1.0	0.0	0.859466529382	0.0
Arabic_2.6	2840603	0.632171584264	1.0	1.0	0.642510302519	1.0
Romanian_2.6	21949	0.495533752836	0.0	0.0	0.490660102517	1.0
Faroese_2.6	3070589	0.0169082125604	0.0	0.0	0.0	0.0
Classical_Chinese_2.6	1011402	0.151071794327	0.0	0.0	0.0699784634369	0.0
Romanian_2.6	8308332	0.59615773946	1.0	0.0	0.624935097756	0.0
Faroese_2.6	4760112	0.566105362443	0.0	0.0	0.013986013986	0.0
North_Sami_2.6	9916836	0.750076575729	1.0	0.0	0.789972899729	0.0
Greek_2.6	4969936	0.262978615183	0.0	0.0	0.0117558236843	0.0
Classical_Chinese_2.6	3035972	0.634054479677	1.0	0.0	0.635055138703	0.0
Czech_2.6	399948	0.911937705329	1.0	1.0	0.953059347536	1.0
Old_French_2.6	8214112	0.487850187703	1.0	0.0	0.486656239707	0.0
Kurmanji_2.6	4079740	0.797955464622	1.0	1.0	0.846057432968	0.0
Yoruba_2.6	8438114	0.316832392013	1.0	0.0	0.271181809829	0.0
Yoruba_2.6	9249572	0.0667887029289	0.0	0.0	0.0096750385467	0.0
Tamil_2.6	120720	0.0492914442239	0.0	0.0	0.0111856823266	0.0
Persian_2.7	1984023	0.594595850626	1.0	1.0	0.649642706013	1.0
Chinese_2.6	6450548	0.750721238041	1.0	0.0	0.735998401099	1.0
Slovak_2.6	273404	0.107297864635	0.0	0.0	0.0209348833022	0.0
Faroese_2.6	5354917	0.544779741028	0.0	0.0	0.0211988304094	0.0
Norwegian_2.6	2652574	0.201038005215	0.0	0.0	0.0269138142667	0.0
Arabic_2.6	7261343	0.299986817737	0.0	1.0	0.236549228634	1.0
Faroese_2.6	3664060	0.824948636793	1.0	1.0	0.965034965035	0.0
Russian_2.6	3968309	0.376482252104	0.0	1.0	0.39706683364	0.0
Coptic_2.6	2108543	0.55497975115	1.0	1.0	0.557434676767	1.0
Slovak_2.6	2291153	0.59137913184	1.0	0.0	0.635161573538	0.0
Uyghur_2.6	3382769	0.196100197473	0.0	0.0	0.00206554762255	1.0
Dutch_2.6	139446	0.299447139487	0.0	1.0	0.187577521709	0.0
Hungarian_2.6	3173363	0.936208822625	1.0	1.0	0.999537892791	1.0
Basque_2.6	2523916	0.769081417512	1.0	0.0	0.868306260962	0.0
Erzya_2.6	9058346	0.798206380011	1.0	0.0	0.866748452291	1.0
Upper_Sorbian_2.6	6364776	0.77273555193	1.0	0.0	0.933601609658	1.0
Bulgarian_2.6	916000	0.364845157043	0.0	1.0	0.259332366074	1.0
Uyghur_2.6	1184071	0.60192740389	1.0	0.0	0.668423078364	1.0
Naija_2.6	7989243	0.56170117768	0.0	0.0	0.57083540103	0.0
Amharic_2.6	8591786	0.346769053782	1.0	0.0	0.303951367781	1.0
Scottish_Gaelic_2.6	3971561	0.402124609736	1.0	0.0	0.748675662169	0.0
Mbya_Guarani_2.6	7919934	0.974422091022	1.0	1.0	0.982048791422	0.0
Greek_2.6	6529701	0.436086908453	0.0	0.0	0.328594257494	0.0
Slovenian_2.6	8727516	0.363385891446	0.0	1.0	0.269392829833	1.0
Estonian_2.6	3678936	0.327477690379	0.0	1.0	0.263540133263	1.0
Hungarian_2.6	4149785	0.22378804901	0.0	1.0	0.151992884895	0.0
French_2.6	9152073	0.221172464977	0.0	0.0	0.116789585359	1.0
Persian_2.7	2872617	0.707636574355	1.0	1.0	0.870422234015	0.0
Serbian_2.6	9951845	0.640390139812	1.0	0.0	0.578462998802	1.0
Kurmanji_2.6	9178882	0.842835988733	1.0	1.0	0.99346957098	1.0
Chinese_2.6	3123	0.185771059479	0.0	0.0	0.00796683238502	0.0
English_2.6	8309922	0.123461707969	0.0	0.0	0.0168254194679	0.0
Dutch_2.6	5464923	0.463683837285	1.0	1.0	0.43606471123	0.0
Slovenian_2.6	8141515	0.594091748944	1.0	0.0	0.607887449078	0.0
Serbian_2.6	9526486	0.177148212774	0.0	0.0	0.0402450896739	1.0
Lithuanian_2.6	2904588	0.188082407806	0.0	0.0	0.00144230370143	0.0
Icelandic_2.6	9953670	0.0852211434736	0.0	0.0	0.00373599003736	0.0
Upper_Sorbian_2.6	4291033	0.864476464062	1.0	1.0	0.976040525739	1.0
Slovenian_2.6	9381474	0.229005464837	0.0	1.0	0.199689385307	1.0
Korean_2.6	3807705	0.858261109627	1.0	1.0	0.935841273018	0.0
Wolof_2.6	3065100	0.805450604522	0.0	1.0	0.814748255555	1.0
Dutch_2.6	3707892	0.448441842158	1.0	1.0	0.455146480421	1.0
Russian_2.6	923251	0.167611237189	0.0	0.0	0.0380931746798	1.0
Latin_2.6	2970480	0.673124623283	1.0	1.0	0.787755826499	0.0
Lithuanian_2.6	1976745	0.373086745559	0.0	0.0	0.317557658556	0.0
Swedish_2.6	9678375	0.222599566208	0.0	0.0	0.00462979587795	0.0
Persian_2.7	6102017	0.227138196041	0.0	1.0	0.137934690707	1.0
Polish_2.6	9819654	0.105635404809	0.0	0.0	0.0102084489323	0.0
Italian_2.6	9273666	0.551012738745	0.0	1.0	0.459801298799	0.0
Indonesian_2.6	1912725	0.605547347208	0.0	0.0	0.610436770856	0.0
Icelandic_2.6	2085595	0.688910463862	1.0	0.0	0.743594537975	0.0
Old_Russian_2.6	5422018	0.875478301377	1.0	1.0	0.98652651971	1.0
Belarusian_2.6	7041189	0.275192764186	0.0	0.0	0.169232577271	0.0
Faroese_2.6	3396293	0.872213893053	1.0	1.0	0.965034965035	0.0
Hungarian_2.6	5292121	0.183964801661	0.0	1.0	0.136783733826	0.0
Latvian_2.6	6678069	0.0753700934131	0.0	0.0	0.0379157179343	1.0
Japanese_2.6	27998	0.337558606849	0.0	1.0	0.138681347601	1.0
Bambara_2.6	6373268	0.482738487617	0.0	1.0	0.482701147372	0.0
Yoruba_2.6	4076226	0.688235756005	0.0	1.0	0.721999955792	1.0
Icelandic_2.7	8604943	0.508300515845	0.0	0.0	0.528517891249	1.0
Dutch_2.6	8777524	0.85687460737	1.0	1.0	0.922277762351	0.0
Thai_2.6	6157483	0.109698403312	0.0	1.0	0.0434888997642	0.0
Coptic_2.6	849303	0.0537115127372	0.0	0.0	0.0236376607799	1.0
Erzya_2.6	7789422	0.797767393562	1.0	0.0	0.823601265569	1.0
Armenian_2.6	610531	0.649236822059	1.0	0.0	0.578935979988	1.0
Akkadian_2.7	6069378	0.882065879195	1.0	0.0	0.8944	1.0
Latin_2.6	9644743	0.509917508782	0.0	0.0	0.480070450955	0.0
Portuguese_2.6	9885360	0.0481838814475	0.0	0.0	0.00673722699058	0.0
Armenian_2.6	4015204	0.764171421339	1.0	1.0	0.875842200033	0.0
Serbian_2.6	3720307	0.748398270237	1.0	1.0	0.809437762193	1.0
Estonian_2.6	3974708	0.664461025873	1.0	0.0	0.700179886554	1.0
Romanian_2.6	9904357	0.106368028031	0.0	0.0	0.00460929328974	0.0
Maltese_2.6	1727930	0.78915769027	1.0	1.0	0.815908549655	0.0
Hindi_2.6	9951611	0.516210393773	1.0	0.0	0.492050894234	1.0
Dutch_2.6	7155693	0.490538674152	1.0	0.0	0.564869148744	1.0
Classical_Chinese_2.6	2227515	0.0861123252137	0.0	0.0	0.00097957914522	0.0
French_2.6	18298	0.127571481985	0.0	0.0	0.00582633053221	0.0
Afrikaans_2.6	8994988	0.323300036381	0.0	1.0	0.0951834088365	1.0
Turkish_2.7	7441052	0.702460692326	1.0	0.0	0.767571323028	0.0
Basque_2.6	9752842	0.148260551182	0.0	0.0	0.00342177509629	0.0
Naija_2.6	904803	0.0726170669629	0.0	0.0	0.000136054421769	0.0
Naija_2.6	4877267	0.581280070325	1.0	0.0	0.59624109075	1.0
Afrikaans_2.6	9408497	0.0880814704523	0.0	0.0	0.0421188931267	0.0
Chinese_2.6	3379363	0.0955514251791	0.0	0.0	0.00254498106061	0.0
Faroese_2.7	5534244	0.306566522508	0.0	0.0	0.128519489921	0.0
Greek_2.6	7509484	0.704863051984	1.0	0.0	0.607810552555	0.0
Portuguese_2.6	9265732	0.156503599825	0.0	1.0	0.125365306059	0.0
Basque_2.6	2459245	0.640451901806	1.0	0.0	0.696560231284	1.0
Icelandic_2.6	6757359	0.0952912621359	0.0	0.0	0.00498132004981	0.0
Romanian_2.6	3081900	0.192308938802	0.0	0.0	0.0162075890986	1.0
Swedish_2.6	128581	0.939534349487	1.0	1.0	0.99114862041	1.0
Breton_2.6	1996517	0.703024326101	1.0	0.0	0.676020408163	0.0
Greek_2.6	1922080	0.266035602365	0.0	1.0	0.205084329148	1.0
Faroese_2.7	5842067	0.31059827948	0.0	0.0	0.140625	1.0
Classical_Chinese_2.6	6174760	0.69961716365	1.0	0.0	0.699706499882	1.0
Kazakh_2.6	1634093	0.843442098528	1.0	1.0	0.970899836946	1.0
Armenian_2.6	114286	0.232217030381	0.0	0.0	0.0323294951284	1.0
Lithuanian_2.6	3168115	0.776438530898	1.0	0.0	0.804311073542	0.0
Upper_Sorbian_2.6	7205766	0.721659483572	1.0	1.0	0.743446595063	1.0
Old_Russian_2.6	8132424	0.336886349815	0.0	1.0	0.278091941726	1.0
French_2.6	8280497	0.626152668238	1.0	0.0	0.735349801216	1.0
Portuguese_2.6	1435463	0.174003587258	0.0	0.0	0.00990203791491	0.0
Yoruba_2.6	1011518	0.456604397421	1.0	1.0	0.451039988895	1.0
Norwegian_2.6	4723214	0.134984223424	0.0	0.0	0.00507311262438	0.0
Bulgarian_2.6	3203072	0.653797881038	1.0	0.0	0.577684986424	0.0
Swedish_2.6	857921	0.938930360293	1.0	1.0	0.973417831156	1.0
Erzya_2.6	6824334	0.946246507364	1.0	1.0	0.987629853821	1.0
Tamil_2.6	6667427	0.42402101909	0.0	1.0	0.343605420664	0.0
Korean_2.6	6951769	0.736464927909	1.0	1.0	0.936434249752	0.0
Spanish_2.6	2094767	0.321139951785	0.0	0.0	0.271588108031	0.0
Icelandic_2.6	9573992	0.644012944984	1.0	0.0	0.747641860516	0.0
Amharic_2.6	6263062	0.0909616716694	0.0	0.0	0.0280497977466	1.0
Sanskrit_2.6	4588049	0.0961165291915	0.0	0.0	0.0110675675676	0.0
Scottish_Gaelic_2.6	6770424	0.539611631045	0.0	0.0	0.0444067893283	1.0
Amharic_2.6	6149707	0.063628218092	0.0	0.0	0.00525840790099	0.0
Slovenian_2.6	3763665	0.699251626242	1.0	0.0	0.668355536343	0.0
Spanish_2.6	6979907	0.498220811861	0.0	1.0	0.440804642369	0.0
Icelandic_2.7	9521462	0.233607020908	0.0	0.0	0.198470169811	0.0
Erzya_2.6	6102859	0.788793685518	1.0	0.0	0.836617115468	1.0
Hebrew_2.6	4111293	0.132032490595	0.0	0.0	0.0685826171516	1.0
Armenian_2.6	5838931	0.692660400793	1.0	1.0	0.848122485472	1.0
Ancient_Greek_2.6	5469953	0.109637458557	0.0	0.0	0.00676418164554	0.0
Welsh_2.6	1561811	0.623321520619	1.0	0.0	0.5	1.0
Tamil_2.6	6984106	0.0949548592671	0.0	0.0	0.00223713646532	0.0
Irish_2.6	4651570	0.957864358594	1.0	1.0	0.992004738886	1.0
Mbya_Guarani_2.6	101767	0.0602514864123	0.0	0.0	0.0542199083841	1.0
Turkish_2.6	7263688	0.73321222578	1.0	1.0	0.765727816656	0.0
Upper_Sorbian_2.6	1062710	0.168084087644	0.0	1.0	0.132394366197	1.0
Tamil_2.6	1668006	0.0978952958605	0.0	0.0	0.0089485458613	0.0
Latvian_2.6	878792	0.472595087358	0.0	1.0	0.480269541069	0.0
Swedish_2.6	6172674	0.0849091508341	0.0	0.0	0.00508965605031	0.0
Gothic_2.6	3106239	0.490623980748	0.0	1.0	0.488639568713	0.0
Gothic_2.6	6217987	0.48369320848	0.0	0.0	0.451889784015	1.0
Japanese_2.6	5544828	0.852479315648	1.0	0.0	0.875350698891	1.0
Croatian_2.6	5914949	0.194272805346	0.0	0.0	0.0131494825745	0.0
Arabic_2.6	5350475	0.654661671974	1.0	0.0	0.706178513315	1.0
Latin_2.6	5200382	0.306019611301	0.0	0.0	0.134757439628	0.0
French_2.6	4793153	0.0231790672813	0.0	0.0	0.00669015984521	0.0
Uyghur_2.6	4260722	0.836929407614	1.0	1.0	0.933639059938	0.0
Scottish_Gaelic_2.6	1405938	0.438599943941	1.0	0.0	0.409302613062	0.0
English_2.6	1570845	0.0820324036614	0.0	0.0	0.00499441390434	0.0
Danish_2.6	5877930	0.415444646234	0.0	1.0	0.401439983043	0.0
Coptic_2.6	6839157	0.422610925581	1.0	0.0	0.412262590143	1.0
Romanian_2.6	171423	0.114048047615	0.0	0.0	0.0130269199388	1.0
Bulgarian_2.6	9392625	0.158474642761	0.0	0.0	0.0	0.0
Japanese_2.6	178351	0.847538108965	1.0	0.0	0.858371998503	0.0
Coptic_2.6	2531829	0.535223123222	0.0	1.0	0.541155626155	1.0
Russian_2.6	5907757	0.57870372547	1.0	0.0	0.594406907793	1.0
Galician_2.6	9487238	0.832342887585	1.0	1.0	0.90846637536	0.0
Wolof_2.6	9385777	0.0241708887935	0.0	0.0	0.00416556641608	0.0
Slovenian_2.6	7797403	0.18046544498	0.0	0.0	0.0125184094256	0.0
Amharic_2.6	9408268	0.357538179899	1.0	0.0	0.305936073059	1.0
Italian_2.6	9939802	0.140979250644	0.0	0.0	0.00214664155147	0.0
Estonian_2.6	181636	0.89424165392	1.0	1.0	0.984993007881	1.0
Uyghur_2.6	9030521	0.134620711321	0.0	0.0	0.0769367010866	0.0
Erzya_2.6	518586	0.183261015516	0.0	1.0	0.134967237638	0.0
Old_Russian_2.6	8001823	0.91850159319	1.0	1.0	0.984570497879	1.0
Mbya_Guarani_2.6	6227668	0.641391030055	1.0	1.0	0.642199503781	0.0
Afrikaans_2.6	1386033	0.316602207599	0.0	0.0	0.0126368610385	0.0
Hungarian_2.6	3801580	0.397260355048	0.0	0.0	0.339965454633	1.0
North_Sami_2.6	3600123	0.964228209012	1.0	1.0	0.977606296399	0.0
Romanian_2.6	2016403	0.383255565555	0.0	1.0	0.362376300567	0.0
Latvian_2.6	856346	0.95183821337	1.0	1.0	0.991297207261	1.0
Arabic_2.6	4461698	0.192465267935	0.0	0.0	0.0804756422781	0.0
Wolof_2.6	814852	0.0676358435848	0.0	0.0	0.0	0.0
Czech_2.6	3180584	0.239916263338	0.0	1.0	0.203907079709	0.0
Naija_2.6	1296140	0.908360900145	1.0	1.0	0.950177579203	1.0
Kazakh_2.6	8711095	0.650346971082	1.0	0.0	0.830839990317	0.0
Portuguese_2.6	9212740	0.0739281478194	0.0	0.0	0.0116738027014	0.0
Akkadian_2.7	6308396	0.38959735506	1.0	0.0	0.379474556213	0.0
Spanish_2.6	9570637	0.136120837722	0.0	0.0	0.0461101611719	0.0
Polish_2.6	3066077	0.917990025624	1.0	1.0	0.926840608616	1.0
Breton_2.6	6524314	0.765177224736	1.0	1.0	0.8235165505	0.0
Bambara_2.6	2472726	0.503855891557	1.0	0.0	0.503864260226	0.0
Swedish_2.6	6739353	0.132065877885	0.0	0.0	0.00340849348122	0.0
Danish_2.6	7206511	0.400826766034	1.0	1.0	0.406197058782	0.0
Arabic_2.6	274238	0.139082919375	0.0	0.0	0.0110506388489	0.0
Naija_2.6	9151358	0.526975335109	0.0	0.0	0.528191770987	0.0
Old_Russian_2.6	1213022	0.935156387135	1.0	1.0	0.983671505497	1.0
Cantonese_2.6	8691662	0.136767645702	0.0	0.0	0.00354055107313	0.0
Old_Church_Slavonic_2.6	2391944	0.775511261565	1.0	0.0	0.803759979397	1.0
Classical_Chinese_2.6	2771179	0.0951971650313	0.0	0.0	0.0249607261302	0.0
Norwegian_2.6	9737747	0.210436886395	0.0	0.0	0.165621383357	1.0
Gothic_2.6	8520295	0.472938780032	1.0	0.0	0.468597417858	0.0
Icelandic_2.7	7825234	0.549252245335	0.0	0.0	0.566368198165	1.0
Old_French_2.6	6078555	0.301488330143	1.0	0.0	0.265496918214	0.0
Maltese_2.6	8621164	0.770250632854	1.0	1.0	0.800330159053	0.0
Breton_2.6	8113249	0.512937702152	1.0	0.0	0.668587022438	1.0
Buryat_2.6	4398868	0.144052644419	0.0	0.0	0.0230414746544	1.0
Ancient_Greek_2.6	888883	0.474919714349	0.0	0.0	0.461933923534	1.0
Catalan_2.6	277034	0.0587083667319	0.0	0.0	0.00342917200894	0.0
Japanese_2.6	9045995	0.836169955181	1.0	0.0	0.850306421344	1.0
Faroese_2.6	7659009	0.500794198517	0.0	0.0	0.00497512437811	0.0
Kazakh_2.6	2318737	0.255806644717	0.0	0.0	0.019427197002	0.0
Swedish_2.6	1089855	0.0944538826131	0.0	0.0	0.00600685058936	0.0
Arabic_2.6	2661879	0.142098005196	0.0	0.0	0.0666342813209	0.0
Tamil_2.6	4841718	0.105282723537	0.0	0.0	0.0089485458613	0.0
Afrikaans_2.6	5228512	0.270821134604	0.0	0.0	0.0199976355592	1.0
Latin_2.6	6430661	0.314359827358	0.0	0.0	0.134127082215	1.0
Latvian_2.6	4060172	0.921363250654	1.0	1.0	0.993211145067	1.0
Bulgarian_2.6	2244756	0.152833866067	0.0	0.0	0.0542981097193	0.0
Old_French_2.6	7326994	0.524896867257	0.0	1.0	0.528229345906	1.0
Ancient_Greek_2.6	8236273	0.424348242079	0.0	1.0	0.419553632346	1.0
Danish_2.6	2678257	0.549128091089	0.0	1.0	0.517814005462	1.0
Mbya_Guarani_2.6	5346133	0.131233595801	0.0	0.0	0.127152317881	1.0
Irish_2.6	5959038	0.579928513456	1.0	1.0	0.567581891192	0.0
Hungarian_2.6	8345715	0.217422670715	0.0	1.0	0.143847916098	0.0
Cantonese_2.6	7724706	0.882182943317	1.0	1.0	0.998863636364	1.0
Basque_2.6	6625347	0.743196323842	1.0	1.0	0.735716406996	0.0
Old_Church_Slavonic_2.6	7836253	0.206473038583	0.0	0.0	0.11949379411	0.0
Erzya_2.6	6614327	0.84988062211	1.0	1.0	0.941563071875	0.0
Icelandic_2.6	7433542	0.0945307443366	0.0	0.0	0.00249066002491	0.0
Hebrew_2.6	9256864	0.652057646863	1.0	0.0	0.689581797183	0.0
Galician_2.6	4724583	0.525909049663	1.0	1.0	0.538335784741	1.0
Old_Russian_2.6	8310331	0.752257602732	1.0	0.0	0.868332176856	1.0
Amharic_2.6	8421281	0.821305238916	1.0	0.0	0.831952838812	1.0
Hungarian_2.6	9926068	0.807000351941	1.0	1.0	0.942845913146	0.0
Greek_2.6	7712137	0.361313077041	0.0	1.0	0.226422933112	0.0
Erzya_2.6	7420865	0.66619949239	1.0	1.0	0.748814786746	1.0
Romanian_2.6	2591217	0.490470367327	0.0	0.0	0.491088683102	0.0
Belarusian_2.6	223566	0.601285412262	1.0	0.0	0.573361823362	1.0
Slovak_2.6	450108	0.0770051173703	0.0	0.0	0.0103172090673	0.0
English_2.6	8409907	0.444857733284	1.0	0.0	0.396145709683	0.0
Lithuanian_2.6	8887614	0.676702882855	1.0	0.0	0.682470830121	0.0
Bulgarian_2.6	6186921	0.895803562995	1.0	1.0	0.942748671222	0.0
Galician_2.6	8804672	0.406081659403	0.0	0.0	0.42513574074	0.0
Faroese_2.6	395687	0.673343325362	1.0	0.0	0.798611111111	0.0
Icelandic_2.6	9126007	0.129575242718	0.0	0.0	0.00321589229892	0.0
English_2.6	4406419	0.254291001332	0.0	0.0	0.161619467668	0.0
Finnish_2.6	2050367	0.795512686033	1.0	0.0	0.80768234149	1.0
Estonian_2.6	5115228	0.922036220809	1.0	1.0	0.995617160775	1.0
Catalan_2.6	7744897	0.276139323587	0.0	1.0	0.246937992681	0.0
Hindi_2.6	1493538	0.111549467425	0.0	0.0	0.0385924692037	0.0
Portuguese_2.6	3106866	0.183686133474	0.0	0.0	0.0678179498601	1.0
Coptic_2.6	1414513	0.186106456444	1.0	0.0	0.153663766527	1.0
Norwegian_2.6	6985538	0.108504476031	0.0	0.0	0.0107236567398	0.0
French_2.6	1018204	0.297745471832	0.0	1.0	0.247037871737	1.0
Buryat_2.6	6038334	0.119645245085	0.0	0.0	0.024658033319	1.0
Scottish_Gaelic_2.6	275922	0.868382222417	1.0	1.0	0.917364817757	0.0
Hungarian_2.6	7240475	0.219143060366	0.0	1.0	0.187013529001	1.0
