Language	Model	Congruence_All	Congruence_VN	Congruence_VP	Congruence_V	Congruence_VProp
Indonesian_2.6	6765255	0.113577614363	0.0	0.0	0.0168371266904	0.0
Irish_2.6	6266352	0.564979922412	1.0	1.0	0.539083251201	0.0
Wolof_2.6	7549656	0.858770260903	1.0	1.0	0.92940930112	0.0
Latvian_2.6	171389	0.784356966622	1.0	1.0	0.838054722577	1.0
Korean_2.6	8397029	0.686185966524	1.0	0.0	0.866830322585	0.0
Welsh_2.6	6683031	0.318580835121	0.0	0.0	0.465955980058	1.0
Hebrew_2.6	7895487	0.272187783221	0.0	0.0	0.249209139671	0.0
Afrikaans_2.6	8385177	0.307644563288	0.0	0.0	0.021294021294	1.0
Greek_2.6	2734615	0.417150287131	0.0	1.0	0.265044459558	1.0
Bambara_2.6	554419	0.997410889979	1.0	1.0	0.997946847448	1.0
Tamil_2.6	9526721	0.0963188640747	0.0	0.0	0.00223713646532	0.0
Faroese_2.7	1910608	0.827513055183	1.0	1.0	1.0	1.0
Spanish_2.6	917222	0.423405959346	0.0	1.0	0.445416660283	0.0
Old_Russian_2.6	3517902	0.679912424253	1.0	0.0	0.706344476754	0.0
Latvian_2.6	7007812	0.13432593551	0.0	0.0	0.00153657037492	0.0
Persian_2.7	1306609	0.686866805404	1.0	1.0	0.741344678768	0.0
Korean_2.6	7706305	0.74204439433	1.0	1.0	0.991265486655	1.0
Old_Church_Slavonic_2.6	6506055	0.504161784656	0.0	0.0	0.504529572885	1.0
Polish_2.6	1523067	0.909286671045	1.0	1.0	0.970126355472	1.0
Afrikaans_2.6	9556349	0.680155405947	0.0	0.0	0.63265525994	0.0
Vietnamese_2.6	3841592	0.116212666561	0.0	1.0	0.00229317626409	2.59740192243e-07
Persian_2.6	491949	0.241707218291	0.0	1.09649110791e-07	0.0164827603064	1.0
German_2.6	3096407	0.0792924251842	0.0	5.13241638078e-09	0.0659789818973	1.0
Persian_2.6	7093848	0.935368349857	1.0	0.9999995864	0.995156448363	1.0
Persian_2.6	2588404	0.217469899497	0.0	1.0	0.0927918115948	1.0
German_2.6	4946746	0.0478239447366	0.0	1.96193838953e-09	0.0407524307705	0.999999978935
Vietnamese_2.6	6373982	0.0182999310064	0.0	1.0	0.00451237049125	5.91715626275e-07
German_2.6	6690587	0.0983421399601	0.0	1.96074578795e-09	0.0242058091683	2.47218778782e-09
German_2.6	1496552	0.54233286821	1.0	1.96371052752e-09	0.522297294016	0.999999978795
Vietnamese_2.6	229309	0.867626481354	1.0	1.0	0.943297104582	5.91715626275e-07
German_2.6	9257160	0.782355058391	1.0	0.999999992923	0.773184315547	1.86011901437e-08
Vietnamese_2.6	5677114	0.872670773033	1.0	1.0	0.945302488958	5.91715626275e-07
German_2.6	7621800	0.133949680573	0.0	1.96013083542e-09	0.0665008728671	0.999999978964
German_2.6	9398750	0.91435611837	1.0	0.999999992908	0.972364186344	0.999999978881
Persian_2.6	2569248	0.636246102339	1.0	0.99999958652	0.752638225467	1.0
Persian_2.6	5062253	0.801261551112	1.0	0.99999958664	0.9864314522	1.0
German_2.6	1767231	0.2492807938	0.0	1.95966998184e-09	0.0632792602217	0.999999978893
German_2.6	394057	0.913498575927	1.0	0.999999992916	0.974498069944	0.999999978967
Persian_2.6	9283325	0.757051678204	1.0	0.99999958652	0.765903700973	1.0
Persian_2.6	937266	0.778627145507	1.0	0.99999958664	0.976262131142	1.0
German_2.6	8138058	0.940382772742	1.0	0.999999992915	0.98930390312	0.999999978961
Vietnamese_2.6	6565635	0.101374884664	0.0	1.0	0.0112909345969	2.59740192243e-07
German_2.6	4653806	0.846094856418	1.0	1.95959315441e-09	0.851355649778	0.999999978874
Persian_2.6	1882772	0.360486253584	0.0	1.09529013192e-07	0.0108401081073	1.0
Vietnamese_2.6	8967415	0.898793027489	1.0	1.0	0.984438532998	1.0
Persian_2.6	9007107	0.717347510073	1.0	3.03951275371e-07	0.835780454062	1.0
Vietnamese_2.6	9809018	0.113182489478	0.0	1.0	0.00471186474323	5.91715626275e-07
Persian_2.6	8966666	0.0358209935715	0.0	1.09649110791e-07	0.0162420602453	1.0
German_2.6	5153027	0.420689721088	0.0	1.9641733795e-09	0.338557996522	1.0
Persian_2.6	7620318	0.787568527627	1.0	1.0	0.974491181154	1.0
German_2.6	3199469	0.0569194843692	0.0	5.12610209835e-09	0.00220950549667	1.86323827478e-08
Vietnamese_2.6	3433757	0.0147421883442	0.0	1.0	0.00518101512509	5.91715626275e-07
Persian_2.6	3016253	0.944288095649	1.0	1.0	0.977667932244	1.0
Persian_2.6	7000664	0.20602875434	0.0	1.09529013192e-07	0.00492383021754	1.0
Vietnamese_2.6	1393199	0.0661101459395	0.0	1.0	0.00565547798917	5.91715626275e-07
Vietnamese_2.6	942835	0.0884698935725	0.0	1.0	0.0062567085997	5.91715626275e-07
Vietnamese_2.6	1438105	0.0955870413934	0.0	1.0	0.00847420036608	2.59740192243e-07
Persian_2.6	4284670	0.193753483592	0.0	3.03951275371e-07	0.018617177382	1.0
German_2.6	1737218	0.571685599243	1.0	1.0	0.652706897113	2.47224896111e-09
German_2.6	9376225	0.939221773227	1.0	1.0	0.972422541728	1.0
Persian_2.6	7452743	0.205070079821	0.0	3.03951275371e-07	0.0271949484643	1.0
Vietnamese_2.6	6673431	0.919688115643	1.0	1.0	0.949407966916	5.91715626275e-07
Icelandic_2.7	1875033	0.123642107741	0.0	2.21014007096e-09	0.0111021098108	8.11951916813e-09
Welsh_2.6	8951330	0.228487815814	0.0	1.0	0.272011846863	1.0
Serbian_2.6	8349577	0.737678141956	1.0	1.0	0.874806673527	0.999998971135
Erzya_2.6	3501606	0.520352152116	1.0	1.0	0.535910279154	1.0
Serbian_2.6	1014751	0.628837512021	1.0	2.17391256996e-07	0.654805504265	0.999998970915
Cantonese_2.6	6515721	0.131285067628	0.0	5.07613955536e-07	0.0129006898185	2.70269539826e-06
Estonian_2.6	4112436	0.372237079736	0.0	1.21359220451e-08	0.384920647907	1.0
Armenian_2.6	4472753	0.0877819614561	0.0	1.59235643449e-07	0.0291166747047	0.999997906863
Wolof_2.6	4547151	0.504937863987	1.0	3.11720689261e-08	0.513433745082	0.999999167342
Thai_2.6	7157643	0.288629947405	0.0	1.35134952528e-06	0.222041386863	1.35134952528e-06
Slovak_2.6	3656564	0.0168680932712	0.0	8.40336064067e-08	0.00172396967654	4.03225643875e-07
Urdu_2.6	2630627	0.653173792514	1.0	6.16142906695e-08	0.691576968412	0.999999663709
Maltese_2.6	9534866	0.195513845123	0.0	2.89854988345e-07	0.0523088296642	0.999998045055
Belarusian_2.6	4195821	0.752560261169	1.0	2.22221728408e-06	0.775083057823	1.14942396623e-06
Chinese_2.6	6576592	0.195905635597	0.0	2.6315782542e-07	0.00322950679664	6.03136272037e-08
Hindi_2.6	270253	0.161662188064	0.0	2.51382598071e-08	0.095096094594	0.999999892955
Italian_2.6	4849565	0.581374367276	1.0	1.4293882078e-08	0.544070980672	2.03707472002e-08
Armenian_2.6	3032840	0.182624467227	0.0	1.5898248662e-07	0.0123775378853	3.69003553824e-07
Mbya_Guarani_2.6	4765606	0.226226583408	0.0	1.0	0.220215369474	1.53845917161e-06
Cantonese_2.6	9287693	0.111261036637	0.0	5.07613955536e-07	0.0533052455483	1.0
Gothic_2.6	5557138	0.49909587081	1.0	0.99999981957	0.498873197127	0.999998587283
Slovenian_2.6	6685853	0.456915813167	0.0	1.44508649602e-07	0.41931201605	1.1210761075e-07
Afrikaans_2.6	4049192	0.304422020528	0.0	6.17283912874e-08	0.00205086136177	5.263130194e-06
North_Sami_2.6	1286490	0.234785092103	0.0	0.999999551406	0.189280855544	3.52112552005e-07
Vietnamese_2.6	8864409	0.0422806127962	0.0	1.0	0.00910092115655	5.91715626275e-07
Hebrew_2.6	9369895	0.899241741223	1.0	1.0	0.987854251012	1.0
Akkadian_2.7	1196111	0.877774327069	1.0	6.097557258e-07	0.894036161127	0.99999892544
Galician_2.6	2628490	0.381918166381	0.0	1.0	0.361928650359	2.48756157006e-07
Hungarian_2.6	6074640	0.88866083762	1.0	1.0	0.993907150346	1.0
Scottish_Gaelic_2.6	3098343	0.53361923166	0.0	0.999999155942	0.255245987171	0.999991273042
Basque_2.6	4229398	0.0865707665337	0.0	4.54545247996e-07	0.0562913319445	0.99999948687
Korean_2.6	5903123	0.702991082096	1.0	7.78210056396e-08	0.912808231634	1.0
Russian_2.6	4785014	0.644102584012	1.0	0.999999979233	0.627106218488	8.89679635518e-08
Chinese_2.6	7286986	0.16477451709	0.0	2.62467122591e-07	0.112543577582	1.0
Turkish_2.7	1658703	0.276525801175	0.0	6.16142906695e-08	0.00813333608902	2.45097979135e-07
Spanish_2.6	9966354	0.208734193099	0.0	1.28600821103e-08	0.0206560762996	1.17412232159e-08
Bulgarian_2.6	756505	0.216774702159	0.0	5.20562180029e-08	0.00251130085384	7.95544884413e-08
Afrikaans_2.6	7375324	0.684810832505	0.0	4.99999750048e-07	0.634335362814	0.999989444556
Catalan_2.6	9273985	0.729827637119	1.0	1.0	0.76473127334	1.99084209118e-08
Maltese_2.6	8801511	0.0537346704488	0.0	2.87356239248e-07	0.0111179733713	3.67646923571e-07
Wolof_2.6	4589092	0.728558573213	0.0	0.99999990622	0.750350616	4.87804640126e-07
Hebrew_2.6	7837429	0.17854194584	0.0	1.0	0.171286083841	1.02040805916e-07
Yoruba_2.6	109160	0.0887428830355	0.0	6.21117626665e-07	0.00841927761581	1.11109876557e-05
Akkadian_2.7	9877301	0.697152125192	1.0	0.999998873833	0.698523125601	4.18409866754e-07
Urdu_2.6	2728383	0.150133822926	0.0	6.16142906695e-08	0.0800832333916	0.999999663709
Scottish_Gaelic_2.6	2548347	0.15648308009	0.0	5.6915193114e-08	0.0255242830188	3.93700632428e-07
Bambara_2.6	7686930	0.993499458288	1.0	0.999999717297	0.996735486444	0.999991770901
Turkish_2.7	5617767	0.676562605176	1.0	1.0	0.78778652469	2.45097979135e-07
Greek_2.6	1488411	0.0781481434951	0.0	1.84162028627e-07	0.0317566765185	0.999997398414
Cantonese_2.6	8022748	0.0995705990949	0.0	1.67785206728e-07	0.00971138099519	4.76188208631e-06
Ukrainian_2.6	8726617	0.101683074542	0.0	9.46073703822e-08	0.00902516275287	8.62068222363e-07
Tamil_2.6	7866564	0.143762752606	0.0	0.999995185208	0.0783700376346	6.32910991838e-07
Old_Church_Slavonic_2.6	7576543	0.500405160103	1.0	1.0	0.501918367085	1.38696235941e-07
Thai_2.6	261727	0.293093840312	0.0	4.50450247547e-07	0.226125267884	4.71697890747e-07
Upper_Sorbian_2.6	6691846	0.801007326007	1.0	2.94116782018e-06	0.938168198808	0.999987727423
Norwegian_2.6	6737166	0.163866446425	0.0	3.98263577672e-09	0.0747290587924	0.99999988619
Breton_2.6	6615117	0.71775147929	1.0	3.44826397147e-06	0.667015521249	1.0
Indonesian_2.6	2384427	0.382822651717	0.0	2.75482017753e-07	0.388305639075	5.4054051124e-08
Romanian_2.6	4237701	0.381246005205	0.0	0.999999980765	0.364029569418	2.71296791698e-08
Galician_2.6	5699688	0.851385222867	1.0	0.999999900719	0.903570184337	1.13636234511e-06
Afrikaans_2.6	3466623	0.279626261933	0.0	1.0	0.102909719187	0.999989736947
Norwegian_2.6	8140706	0.171111641998	0.0	1.63719710011e-08	0.0781729169605	1.0
English_2.6	4849350	0.194492306414	0.0	5.32992217028e-09	0.0584741851733	0.999999891919
Lithuanian_2.6	2790689	0.18212761417	0.0	1.0	0.14338021217	3.84613905335e-06
Persian_2.7	4869933	0.107793840352	0.0	3.94011017146e-08	0.0042303821974	1.59235643449e-07
Japanese_2.6	7198870	0.834540017346	1.0	1.14678885943e-07	0.842538562911	1.55279478942e-07
Norwegian_2.6	5423280	0.607155795119	1.0	3.98358768194e-09	0.651649687445	1.0
Ancient_Greek_2.6	8643874	0.195309171134	0.0	1.67476131852e-08	0.0273579197734	5.0813005581e-08
Afrikaans_2.6	6516921	0.272085373643	0.0	4.99999750048e-07	0.0159604188146	1.0
Croatian_2.6	1233639	0.605175876649	1.0	8.7719290498e-08	0.64060638469	0.99999955945
Old_Church_Slavonic_2.6	6866606	0.905210078195	1.0	0.999999790929	0.96268896131	0.999998545324
Faroese_2.6	6120245	0.727214170692	1.0	4.16664930558e-06	0.797202939019	4.99975001251e-05
Naija_2.6	152655	0.254684639848	1.0	1.17137165523e-08	0.197598039985	1.0
Gothic_2.6	1431769	0.640290932437	0.0	0.99999981957	0.641475203998	0.999998587283
Sanskrit_2.6	687788	0.433662722915	0.0	1.0	0.399432511966	1.0
Slovak_2.6	7385085	0.721484245967	1.0	1.0	0.705713830828	6.03500265317e-08
Italian_2.6	4588524	0.737516486719	1.0	1.0	0.764467849344	2.03707472002e-08
Turkish_2.6	2100233	0.688148661235	1.0	1.84162028627e-07	0.833774969733	0.999999219941
Dutch_2.6	6009083	0.8487965419	1.0	1.0	0.910123343729	2.21238889098e-07
Croatian_2.6	6070704	0.292167673783	0.0	1.0	0.176321522028	1.0
Mbya_Guarani_2.6	9255127	0.682779107556	1.0	4.29184365158e-07	0.68382413808	3.33322222593e-05
Gothic_2.6	5964484	0.249574639432	0.0	7.77604916014e-08	0.0555763821458	1.20481782551e-06
Bulgarian_2.6	254145	0.738833189867	1.0	5.19750492645e-08	0.718567810081	1.0
Slovak_2.6	6249482	0.531284961151	1.0	0.999999709781	0.561645240665	0.999999536424
Naija_2.6	8937245	0.540346519824	1.0	1.17219549622e-08	0.547707702416	3.80227992203e-07
Estonian_2.6	8666700	0.147462571349	0.0	2.68528457248e-08	0.0166718454742	1.65562886401e-07
Dutch_2.6	8427943	0.151203907602	0.0	6.45577750147e-08	1.11831802707e-08	2.21238889098e-07
Serbian_2.6	6642622	0.829430260837	1.0	2.17391256996e-07	0.916552955223	8.55431919744e-08
Slovak_2.6	1670386	0.626758009057	1.0	8.40336064067e-08	0.6361065808	4.03225643875e-07
Finnish_2.6	8161624	0.0709750230022	0.0	2.77008302962e-08	0.0409158819867	1.0
Czech_2.6	1388795	0.625855961589	1.0	1.86601974983e-08	0.642906712382	1.0
Maltese_2.6	2278832	0.83012210949	1.0	1.0	0.972721638393	1.0
Icelandic_2.7	6052502	0.282427172239	0.0	2.21062868011e-09	0.236729571172	1.0
North_Sami_2.6	5901596	0.970873193767	1.0	0.999999551568	0.976964703458	3.50877069732e-07
English_2.6	6065921	0.104804997781	0.0	5.32935406916e-09	0.0559401568007	0.999999891911
Croatian_2.6	418834	0.68916890866	1.0	1.57480290142e-07	0.812063980273	4.9925109824e-08
Catalan_2.6	6557550	0.244316612318	0.0	1.0	0.256328256575	1.99044581928e-08
Gothic_2.6	9290357	0.597488165152	1.0	7.78210056396e-08	0.612253825037	1.0
Danish_2.6	5220362	0.637724782644	1.0	1.01522832252e-07	0.663804628739	7.14285204095e-07
Upper_Sorbian_2.6	6813154	0.827556414483	1.0	1.0	0.953853442431	9.99990000095e-06
Thai_2.6	1455849	0.113397340012	0.0	1.35134952528e-06	0.00434480367464	1.35134952528e-06
Welsh_2.6	6161594	0.283389592107	0.0	1.42856938778e-06	0.0462245453602	1.0
Turkish_2.6	6966039	0.359750461601	0.0	0.999999662228	0.377194935346	1.0
Lithuanian_2.6	2092946	0.205452456674	0.0	1.95694677907e-07	0.00684966265604	5.81395010801e-07
Sanskrit_2.6	7147940	0.159690607735	0.0	1.01010090736e-07	0.0114261397977	5.5555246915e-06
Finnish_2.6	5876149	0.113056265164	0.0	2.76854921211e-08	0.00478773129336	1.39275746602e-07
Danish_2.6	4260485	0.093819165846	0.0	1.01522832252e-07	0.0381356349778	1.0
Vietnamese_2.6	7082469	0.0956532641735	0.0	1.0	0.00403659838438	2.59740192243e-07
Uyghur_2.6	3678446	0.789749969318	1.0	0.99999944195	0.903964832642	0.9999400036
Slovak_2.6	3192012	0.630202000109	1.0	2.06185524432e-07	0.63880635365	6.03500265317e-08
Armenian_2.6	1365558	0.223467442258	0.0	1.5898248662e-07	0.0320439237987	0.999997906863
Polish_2.6	6402987	0.116382996419	0.0	2.71076165959e-08	0.00859847412893	1.98807117435e-07
Estonian_2.6	5117171	0.954262979011	1.0	1.0	0.998613713946	1.0
Japanese_2.6	435646	0.837131520591	1.0	1.0	0.837413449752	1.55279478942e-07
Coptic_2.6	9205496	0.0510088885135	0.0	1.03519657957e-07	0.0101033608222	9.09082644696e-06
Arabic_2.6	3530275	0.677878042052	1.0	9.90197035478e-09	0.712549527634	3.63240089118e-08
Finnish_2.6	8163559	0.694679262199	1.0	1.29988300124e-08	0.701409731842	1.0
Kazakh_2.6	6613598	0.805586422871	1.0	1.69491238156e-06	0.848063417114	7.1428061228e-06
Irish_2.6	3812510	0.474960785623	1.0	9.00089928146e-08	0.646602626289	0.999997856608
Coptic_2.6	563189	0.0612168592171	0.0	1.03092772874e-07	0.0237987476849	1.0
Basque_2.6	4802396	0.905118309731	1.0	0.999998246756	0.987538142154	0.999999489011
Yoruba_2.6	1681899	0.622262489983	1.0	1.90839658187e-07	0.655763502963	0.999987500156
Indonesian_2.6	374880	0.128810340823	0.0	4.49034556205e-08	0.00443434725715	5.4054051124e-08
Turkish_2.6	8930337	0.253757416663	0.0	1.5360980743e-07	0.0447813716947	0.99999922005
Welsh_2.6	6529936	0.240848153381	0.0	2.42718387611e-07	0.044505532918	0.999987418459
Old_French_2.6	4857589	0.503239314805	1.0	1.08166574586e-08	0.503284269999	0.999999724829
Dutch_2.6	580179	0.106350686645	0.0	1.35998909911e-08	0.0213503239286	3.92156848106e-08
Persian_2.7	1933412	0.229049179134	0.0	0.999999939259	0.136804232225	0.999999812635
Swedish_2.6	5893610	0.209847343673	0.0	3.9556960596e-08	0.0454069956182	1.0
Spanish_2.6	4732104	0.0825806767274	0.0	1.28600821103e-08	0.00825120592953	1.17412232159e-08
Indonesian_2.6	54447	0.127806090462	0.0	1.0	0.0792319722134	1.25313267429e-07
Finnish_2.6	7701479	0.737107537145	1.0	0.999999959303	0.817644941024	1.0
Kurmanji_2.6	2019287	0.69732983828	1.0	4.71697890747e-07	0.617905825588	1.0
Estonian_2.6	926265	0.415899549774	0.0	0.999999961011	0.312935097445	1.0
Buryat_2.6	8895524	0.893951448766	1.0	1.0	0.993606510794	1.0
Romanian_2.6	1317350	0.139082143414	0.0	9.79623804298e-09	0.0162410456471	1.0
Tamil_2.6	4646362	0.0995751460435	0.0	1.11110987655e-06	0.00223713596485	6.32910991838e-07
Czech_2.6	7339745	0.662885218976	1.0	1.86671641478e-08	0.664032344065	8.2918738542e-09
Buryat_2.6	7156398	0.837736162976	1.0	1.1235942432e-06	0.911153780746	0.999988648778
Tamil_2.6	2551035	0.217961260027	0.0	1.11110987655e-06	0.0648769429805	0.999995795678
Tamil_2.6	8723768	0.209852698661	0.0	3.70368998637e-06	0.0626400307293	1.0
Persian_2.7	4463005	0.218842127715	0.0	0.999999939243	0.136692093662	0.999999812619
English_2.6	1212619	0.410535019507	1.0	1.98255349915e-08	0.279680552076	7.98084532905e-08
Breton_2.6	7849540	0.630508666591	1.0	0.999995019832	0.763916589659	9.99990000095e-06
Korean_2.6	4741318	0.765843338157	1.0	1.61812271471e-07	0.908686905433	1.0
Old_Church_Slavonic_2.6	9444183	0.63955314456	1.0	6.79809606385e-08	0.630574000894	1.31578774243e-06
Serbian_2.6	4981358	0.174737899635	0.0	6.41025230119e-07	0.00114225700502	9.43395336406e-07
Naija_2.6	414850	0.0824497946279	0.0	1.17123445387e-08	0.0488568311261	3.80227992203e-07
Persian_2.7	4801276	0.0993387548805	0.0	2.13401617488e-08	0.00322293164595	2.81214840303e-08
French_2.6	4436001	0.526237500755	0.0	1.0	0.550413914758	1.0
Afrikaans_2.6	4160894	0.182621357175	0.0	0.999999435835	0.104896581757	0.999989736947
Hungarian_2.6	3926239	0.754543580985	1.0	4.78468670573e-07	0.82654586399	3.12499902289e-07
North_Sami_2.6	8657490	0.741885845612	1.0	9.009008195e-08	0.781165258729	3.50877069732e-07
Faroese_2.7	1038757	0.166443985718	0.0	4.30663203987e-08	0.051401515731	1.6611292919e-07
Russian_2.6	8551389	0.529971881819	1.0	0.999999979235	0.571734886529	1.5615240212e-08
Mbya_Guarani_2.6	5623013	0.599472990777	1.0	2.56409598953e-06	0.599733986047	3.33322222593e-05
Sanskrit_2.6	785425	0.0869250588525	0.0	1.00806441417e-07	0.0175770306347	5.5555246915e-06
Upper_Sorbian_2.6	5721374	0.843303520888	1.0	0.999993487437	0.999999716714	0.999986616341
Classical_Chinese_2.6	7960224	0.178778638375	0.0	3.67511930888e-08	0.122718404099	2.12314179904e-07
English_2.6	5353684	0.278319465003	0.0	0.999999974848	0.227830560667	2.83286111236e-08
Russian_2.6	4839806	0.377134255939	0.0	5.41066991211e-09	0.361903879536	8.89679635518e-08
Irish_2.6	8878948	0.538399315444	1.0	4.71697890747e-07	0.761076317352	1.0
Greek_2.6	8422336	0.44096769728	0.0	1.0	0.234460145562	4.73933424727e-07
Irish_2.6	4284915	0.623189942675	1.0	1.0	0.98968935178	1.0
Armenian_2.6	4719778	0.203623835616	0.0	1.5898248662e-07	0.028681693332	0.999997905496
English_2.6	61478	0.0827804437969	0.0	1.98294661802e-08	0.00810408452442	7.97448101997e-08
Belarusian_2.6	9828137	0.837363481514	1.0	0.99999719639	0.839684931575	8.33326388949e-06
Mbya_Guarani_2.6	2435273	0.127784404354	0.0	0.999997070824	0.121812996654	0.999965105384
Tamil_2.6	3064039	0.10241216424	0.0	1.11110987655e-06	0.0111856798242	6.32910991838e-07
Buryat_2.6	6068340	0.628235951915	1.0	1.1235942432e-06	0.688444313077	0.999988666795
Sanskrit_2.6	227511	0.545568988732	1.0	1.43884871351e-07	0.520856879565	1.0
Galician_2.6	5695398	0.12024576844	0.0	5.37056898953e-08	0.0270159364707	1.14942396623e-06
Finnish_2.6	1760482	0.894654115021	1.0	0.99999995931	0.976486025297	0.999999835096
Turkish_2.7	7766579	0.372349014967	0.0	0.999999902633	0.270538804503	2.45097979135e-07
Vietnamese_2.6	6656629	0.116645469835	0.0	1.0	0.00471186474323	5.91715626275e-07
Danish_2.6	4289269	0.656407851465	1.0	2.65674807709e-08	0.713885804469	1.06723574533e-07
Buryat_2.6	1917996	0.641616130522	1.0	1.0	0.669352082096	9.99990000095e-06
Afrikaans_2.6	5512431	0.164674594918	0.0	6.15763509071e-08	0.013074834457	0.999989736947
Old_French_2.6	8306371	0.214972517249	0.0	1.57257428191e-08	0.160515164941	5.73065869203e-08
Urdu_2.6	9516752	0.721588145288	1.0	6.16142906695e-08	0.731592202992	1.0
Old_French_2.6	3985610	0.491480991951	1.0	1.57282161739e-08	0.490054811376	2.17864876251e-07
Kurmanji_2.6	713139	0.205443726124	0.0	4.69483347643e-07	0.154888550524	1.0
Armenian_2.6	4968845	0.70623301812	1.0	1.0	0.854645839185	0.999997906863
Wolof_2.6	463541	0.185772444825	1.0	6.2578218829e-08	0.18249710202	4.85436657538e-07
Bulgarian_2.6	2802667	0.200216825245	0.0	5.20291335571e-08	0.000251067034898	7.95544884413e-08
Scottish_Gaelic_2.6	5610133	0.157262707191	0.0	5.67214941682e-08	0.0402762214108	0.999991269917
Sanskrit_2.6	7536357	0.863992828913	1.0	0.999999754792	0.987221397534	1.0
