Language	Fraction	DepLen	DepLenBest	DepLenBest1	DepLen1	DepLenReal
Bulgarian_2.6	8	-3.92873930931	-2.04782700539	3.39214134216	3.43171072006	3.28636622429
Bulgarian_2.6	9	-2.83432745934	-1.29410600662	13.8743801117	14.3301420212	13.5874185562
Bulgarian_2.6	10	0.26689094305	1.09644770622	30.8787460327	31.9638881683	30.2694988251
Ancient_Greek_2.6	0	-0.868640720844	-0.918428778648	-57.2787361145	-58.63904953	-58.6144142151
Ancient_Greek_2.6	1	-3.06525158882	-2.5164847374	-56.1004676819	-57.4267692566	-57.3595428467
Ancient_Greek_2.6	2	-3.99541807175	-3.06256580353	-53.6616744995	-54.8805809021	-54.837184906
Ancient_Greek_2.6	3	-4.50684738159	-3.30854892731	-49.9992752075	-51.0602493286	-51.0107727051
Ancient_Greek_2.6	4	-4.72703552246	-3.36237359047	-44.8944168091	-45.7679100037	-45.6941719055
Ancient_Greek_2.6	5	-4.72181940079	-3.26879692078	-38.180480957	-38.825252533	-38.7415046692
Ancient_Greek_2.6	6	-4.50191640854	-3.06880426407	-29.5479316711	-29.9170665741	-29.8093643188
Ancient_Greek_2.6	7	-4.04851579666	-2.68064260483	-18.4247932434	-18.4750213623	-18.3547935486
Ancient_Greek_2.6	8	-3.34234857559	-2.1460955143	-3.81828737259	-3.49393606186	-3.39530658722
Ancient_Greek_2.6	9	-2.21193385124	-1.36005222797	16.377571106	17.1513938904	17.2135944366
Ancient_Greek_2.6	10	0.868640720844	0.918428778648	57.2787361145	58.63904953	58.6144142151
Urdu_2.6	0	-1.21279871464	-1.05535161495	-103.762413025	-107.182815552	-107.061332703
Urdu_2.6	1	-5.27498006821	-3.80987358093	-100.110565186	-103.25995636	-103.18862915
Urdu_2.6	2	-7.22226476669	-4.60981893539	-93.008430481	-95.7429275513	-95.7277297974
Urdu_2.6	3	-8.12609958649	-4.99741601944	-83.1188659668	-85.3799057007	-85.3844680786
Urdu_2.6	4	-8.35316944122	-5.07248735428	-70.6382446289	-72.3046798706	-72.3073577881
Urdu_2.6	5	-8.13189315796	-4.90466499329	-55.2815170288	-56.3436050415	-56.2839660645
Urdu_2.6	6	-7.53744602203	-4.55188369751	-36.8066101074	-37.1956214905	-37.1731262207
Urdu_2.6	7	-6.57742071152	-3.99184012413	-14.6695222855	-14.2854614258	-14.3351011276
Urdu_2.6	8	-5.20010471344	-3.17747855186	12.1796541214	13.3720417023	13.2928056717
Urdu_2.6	9	-3.22219944	-1.95158433914	46.1064872742	48.2771148682	48.1651039124
Urdu_2.6	10	1.21279871464	1.05535161495	103.762413025	107.182815552	107.061332703
Serbian_2.6	0	0.700194716454	-1.4056841135	-55.9931259155	-57.0391921997	-55.2401847839
Serbian_2.6	1	-2.0522069931	-2.79920697212	-53.54712677	-54.545501709	-52.841506958
Serbian_2.6	2	-3.63753461838	-3.30945134163	-49.0625228882	-49.9626274109	-48.4227371216
Serbian_2.6	3	-4.69368886948	-3.53179121017	-43.0630531311	-43.8443489075	-42.4962310791
Serbian_2.6	4	-5.37885379791	-3.58413743973	-35.5428962708	-36.1724891663	-35.0770645142
Serbian_2.6	5	-5.77339601517	-3.58413743973	-26.5224056244	-26.9670162201	-26.1980171204
Serbian_2.6	6	-5.91270542145	-3.39299416542	-15.9159288406	-16.1494178772	-15.7591543198
Serbian_2.6	7	-5.81931304932	-3.12861871719	-3.41229343414	-3.39519572258	-3.4360871315
Serbian_2.6	8	-5.41726398468	-2.66040968895	11.2819566727	11.562584877	11.0384664536
Serbian_2.6	9	-4.43623781204	-1.69464635849	29.3736953735	29.9888134003	28.8179779053
Serbian_2.6	10	-0.700194716454	1.4056841135	55.9931259155	57.0391921997	55.2401847839
Armenian_2.6	0	1.38133656979	-0.0184237454087	-77.3323135376	-78.6098861694	-77.776184082
Armenian_2.6	1	-1.86357998848	-1.90105760098	-75.8543167114	-77.0902709961	-76.2470169067
Armenian_2.6	2	-3.44690871239	-2.60798358917	-72.4506988525	-73.5791244507	-72.7854003906
Armenian_2.6	3	-4.44442224503	-3.03104734421	-67.3132019043	-68.2991485596	-67.5899047852
Armenian_2.6	4	-5.08407115936	-3.25554418564	-60.3715438843	-61.1991844177	-60.6032066345
Armenian_2.6	5	-5.4412484169	-3.34083938599	-51.4537696838	-52.0584487915	-51.6322059631
Armenian_2.6	6	-5.55983257294	-3.32992148399	-39.7737960815	-40.1292533875	-39.8921852112
Armenian_2.6	7	-5.44097661972	-3.12998986244	-24.8621635437	-24.910982132	-24.852268219
Armenian_2.6	8	-5.08256816864	-2.78198575974	-5.90617513657	-5.56988334656	-5.71954965591
Armenian_2.6	9	-4.35217666626	-2.2094848156	21.8659152985	22.6289215088	22.1808261871
Armenian_2.6	10	-1.38133656979	0.0184237454087	77.3323135376	78.6098861694	77.776184082
Amharic_2.6	0	-0.996621727943	-0.196721315384	-20.9658470154	-22.0531234741	-21.023223877
Amharic_2.6	1	-2.15401935577	-1.09289622307	-20.2240428925	-21.2936344147	-20.3073768616
Amharic_2.6	2	-2.39935016632	-1.33606553078	-18.9207649231	-19.8813457489	-19.032787323
Amharic_2.6	3	-2.43063116074	-1.44125688076	-17.0669403076	-17.911737442	-17.1325130463
Amharic_2.6	4	-2.35468244553	-1.44125688076	-14.5601091385	-15.2542133331	-14.6188526154
Amharic_2.6	5	-2.15388321877	-1.44125688076	-11.3428964615	-11.8393955231	-11.3469944
Amharic_2.6	6	-1.84462404251	-1.29781424999	-7.43306016922	-7.69417047501	-7.43169403076
Amharic_2.6	7	-1.42499411106	-1.09836065769	-2.67759561539	-2.72636699677	-2.64480876923
Amharic_2.6	8	-0.864257991314	-0.851092875004	3.09016394615	3.38216948509	3.11338806152
Amharic_2.6	9	-0.132227286696	-0.45218577981	10.1748638153	10.8205032349	10.2322406769
Amharic_2.6	10	0.996621727943	0.196721315384	20.9658470154	22.0531234741	21.023223877
Russian_2.6	0	-0.641769587994	-1.85747659206	-42.5477752686	-43.5952415466	-41.3910331726
Russian_2.6	1	-2.78241848946	-2.82441234589	-41.3156776428	-42.3388366699	-40.1897010803
Russian_2.6	2	-3.94578433037	-3.17062807083	-38.7429962158	-39.6991081238	-37.6865730286
Russian_2.6	3	-4.70454788208	-3.37064242363	-35.0323104858	-35.8899345398	-34.094581604
Russian_2.6	4	-5.17084264755	-3.41329026222	-30.1907539368	-30.9300918579	-29.4119243622
Russian_2.6	5	-5.38178634644	-3.40404200554	-24.1733112335	-24.7562122345	-23.5830917358
Russian_2.6	6	-5.3564825058	-3.2040514946	-16.8448028564	-17.2397117615	-16.4741706848
Russian_2.6	7	-5.09938573837	-2.9228143692	-7.94627046585	-8.11149406433	-7.83847665787
Russian_2.6	8	-4.53660869598	-2.42493462563	3.00053906441	3.11735844612	2.80399894714
Russian_2.6	9	-3.35097980499	-1.42026257515	17.0776405334	17.5665817261	16.492811203
Russian_2.6	10	0.641769587994	1.85747659206	42.5477752686	43.5952415466	41.3910331726
Dutch_2.6	0	-0.293253719807	-1.14898574352	-49.1425323486	-50.5210227966	-50.1874198914
Dutch_2.6	1	-2.77422499657	-2.49373960495	-47.9735527039	-49.3277587891	-48.9985427856
Dutch_2.6	2	-4.14857149124	-3.14151215553	-45.6867408752	-46.9872016907	-46.6830062866
Dutch_2.6	3	-5.07390737534	-3.50198960304	-42.2965660095	-43.5031013489	-43.2339134216
Dutch_2.6	4	-5.66926860809	-3.70202851295	-37.5871582031	-38.6445007324	-38.4281272888
Dutch_2.6	5	-5.96451044083	-3.70144629478	-31.3054943085	-32.1718254089	-32.0266914368
Dutch_2.6	6	-5.91122102737	-3.49791312218	-23.1701927185	-23.7917861938	-23.7272644043
Dutch_2.6	7	-5.49669456482	-3.09608840942	-12.6969327927	-13.0033121109	-13.0454235077
Dutch_2.6	8	-4.7263250351	-2.48422789574	0.701300621033	0.786324381828	0.651848971844
Dutch_2.6	9	-3.4067056179	-1.54692804813	18.6589832306	19.2420768738	18.9974765778
Dutch_2.6	10	0.293253719807	1.14898574352	49.1425323486	50.5210227966	50.1874198914
Hebrew_2.6	0	0.800339758396	-2.15189290047	-68.1974411011	-69.2481002808	-66.357131958
Hebrew_2.6	1	-2.45631790161	-3.56831693649	-65.9507293701	-66.9656143188	-64.1786804199
Hebrew_2.6	2	-4.42958498001	-4.21898651123	-61.4419326782	-62.3723564148	-59.8050079346
Hebrew_2.6	3	-5.83436203003	-4.61688995361	-55.1695976257	-55.9770431519	-53.7218399048
Hebrew_2.6	4	-6.83062839508	-4.81700658798	-47.1942939758	-47.8665046692	-46.0302848816
Hebrew_2.6	5	-7.45612096786	-4.94164228439	-37.3638916016	-37.8622093201	-36.5125236511
Hebrew_2.6	6	-7.74212646484	-4.89318561554	-25.4412345886	-25.7201595306	-24.9234714508
Hebrew_2.6	7	-7.67073011398	-4.65509605408	-11.0810718536	-11.1123075485	-10.9672689438
Hebrew_2.6	8	-7.15606975555	-4.07594633102	6.54175901413	6.79969787598	6.18171215057
Hebrew_2.6	9	-5.72818756104	-2.58940005302	29.3301105499	29.9417648315	28.290971756
Hebrew_2.6	10	-0.800339758396	2.15189290047	68.1974411011	69.2481002808	66.357131958
Latin_2.6	0	-0.737476527691	-1.03581297398	-61.4953231812	-62.4698867798	-62.4945793152
Latin_2.6	1	-2.90591144562	-2.159085989	-60.7133903503	-61.6817932129	-61.6732215881
Latin_2.6	2	-3.60985684395	-2.52454829216	-58.9518585205	-59.8750267029	-59.836025238
Latin_2.6	3	-3.97821593285	-2.72454833984	-56.1678009033	-57.0000267029	-56.9635505676
Latin_2.6	4	-4.15665626526	-2.75239109993	-52.1846961975	-52.8940620422	-52.8635482788
Latin_2.6	5	-4.16665554047	-2.71700310707	-46.7235908508	-47.2890739441	-47.2642936707
Latin_2.6	6	-3.98277521133	-2.51700329781	-39.3449516296	-39.72082901	-39.7113723755
Latin_2.6	7	-3.65346622467	-2.23347496986	-29.4116897583	-29.5707359314	-29.5794906616
Latin_2.6	8	-3.08627462387	-1.81073331833	-15.507651329	-15.387131691	-15.4386825562
Latin_2.6	9	-2.12694501877	-1.14994680882	6.01455879211	6.48304653168	6.44973421097
Latin_2.6	10	0.737476527691	1.03581297398	61.4953231812	62.4698867798	62.4945793152
Chinese_2.6	0	0.282876998186	0.00205185590312	-83.3242416382	-84.8871383667	-84.9676818848
Chinese_2.6	1	-2.76688361168	-2.20220112801	-80.211479187	-81.6653289795	-81.7674407959
Chinese_2.6	2	-4.14885663986	-2.98265242577	-74.7349853516	-75.9930877686	-76.1424636841
Chinese_2.6	3	-4.9406080246	-3.36140656471	-67.3628540039	-68.408782959	-68.5669174194
Chinese_2.6	4	-5.34835577011	-3.55978369713	-57.9449272156	-58.7206802368	-58.8772163391
Chinese_2.6	5	-5.49028348923	-3.55978369713	-46.1986122131	-46.6744842529	-46.8401870728
Chinese_2.6	6	-5.34871959686	-3.39143824577	-31.8609867096	-32.0000038147	-32.1617698669
Chinese_2.6	7	-5.00336265564	-3.12973332405	-14.2779798508	-14.0472450256	-14.1765060425
Chinese_2.6	8	-4.29493665695	-2.67347502708	7.42534065247	8.05180358887	7.9920258522
Chinese_2.6	9	-3.04452037811	-1.91596722603	35.9669380188	37.0504341125	37.0643081665
Chinese_2.6	10	-0.282876998186	-0.00205185590312	83.3242416382	84.8871383667	84.9676818848
Indonesian_2.6	0	2.19887495041	-0.342217981815	-53.536529541	-54.0912857056	-53.608997345
Indonesian_2.6	1	-0.410430014133	-1.41408848763	-51.6110191345	-52.1384353638	-51.6768188477
Indonesian_2.6	2	-1.79605913162	-1.80080914497	-48.3102111816	-48.7918319702	-48.3695869446
Indonesian_2.6	3	-2.77932786942	-2.00095200539	-43.9358634949	-44.3484420776	-43.9754867554
Indonesian_2.6	4	-3.47801947594	-2.13136601448	-38.4613265991	-38.8006095886	-38.4888153076
Indonesian_2.6	5	-3.96262097359	-2.13136601448	-31.8052120209	-32.0429000854	-31.8350791931
Indonesian_2.6	6	-4.23151445389	-2.13136601448	-23.760471344	-23.8821239471	-23.7953357697
Indonesian_2.6	7	-4.33052778244	-1.95787715912	-13.933722496	-13.899638176	-13.9464540482
Indonesian_2.6	8	-4.20859909058	-1.74131369591	-1.60221326351	-1.38952994347	-1.57686817646
Indonesian_2.6	9	-3.84892463684	-1.2829605341	15.2152547836	15.6119222641	15.2848644257
Indonesian_2.6	10	-2.19887495041	0.342217981815	53.536529541	54.0912857056	53.608997345
Norwegian_2.6	0	1.29789042473	-0.579196929932	-43.9321594238	-44.5440444946	-43.9147186279
Norwegian_2.6	1	-0.858786523342	-1.52418851852	-42.4820137024	-43.0809898376	-42.4596290588
Norwegian_2.6	2	-2.08685541153	-1.92619121075	-39.6009140015	-40.1536865234	-39.5702438354
Norwegian_2.6	3	-2.94275283813	-2.12619781494	-35.5319137573	-36.027179718	-35.5032997131
Norwegian_2.6	4	-3.53404283524	-2.25060510635	-30.3045864105	-30.7152442932	-30.2734184265
Norwegian_2.6	5	-3.90634584427	-2.25060510635	-23.8773498535	-24.1867847443	-23.8418388367
Norwegian_2.6	6	-4.08968639374	-2.22557115555	-16.0943660736	-16.2894268036	-16.0656528473
Norwegian_2.6	7	-4.09776926041	-2.02556443214	-6.68871641159	-6.7411904335	-6.66912031174
Norwegian_2.6	8	-3.91293382645	-1.77857351303	4.78135871887	4.8979473114	4.78878593445
Norwegian_2.6	9	-3.45128440857	-1.30640935898	19.5170269012	19.8381290436	19.512550354
Norwegian_2.6	10	-1.29789042473	0.579196929932	43.9321594238	44.5440444946	43.9147186279
Finnish_2.6	0	1.17685973644	0.303735822439	-26.6242103577	-27.1081352234	-26.4355545044
Finnish_2.6	1	-0.664803445339	-0.874838292599	-25.9634017944	-26.4422130585	-25.7755069733
Finnish_2.6	2	-1.65825271606	-1.39884352684	-24.6505355835	-25.105928421	-24.4674358368
Finnish_2.6	3	-2.3557870388	-1.75713312626	-22.725025177	-23.1371955872	-22.5446624756
Finnish_2.6	4	-2.84625077248	-1.9571634531	-20.1292705536	-20.4758167267	-19.9686145782
Finnish_2.6	5	-3.16148948669	-2.12942242622	-16.8332195282	-17.1099224091	-16.6998786926
Finnish_2.6	6	-3.33520698547	-2.12942242622	-12.7289047241	-12.9161224365	-12.6406068802
Finnish_2.6	7	-3.35468316078	-2.09525990486	-7.6563949585	-7.7266459465	-7.60530328751
Finnish_2.6	8	-3.18550038338	-1.89530551434	-1.33249640465	-1.26777684689	-1.32659971714
Finnish_2.6	9	-2.76642990112	-1.54576575756	7.07045555115	7.3067150116	6.99174451828
Finnish_2.6	10	-1.17685973644	-0.303735822439	26.6242103577	27.1081352234	26.4355545044
Catalan_2.6	0	1.24706339836	-1.42280626297	-90.2384185791	-92.4846878052	-88.9757919312
Catalan_2.6	1	-2.61374950409	-3.16448545456	-86.3588638306	-88.4712524414	-85.1598892212
Catalan_2.6	2	-4.92187738419	-3.92734503746	-79.2277374268	-81.1091156006	-78.1402435303
Catalan_2.6	3	-6.54957199097	-4.39520978928	-69.7242507935	-71.3256530762	-68.7871780396
Catalan_2.6	4	-7.67374372482	-4.62086677551	-57.9234428406	-59.1922225952	-57.1889839172
Catalan_2.6	5	-8.38368701935	-4.65950918198	-43.8455047607	-44.7369766235	-43.3125648499
Catalan_2.6	6	-8.74406242371	-4.5927233696	-27.2954692841	-27.7525138855	-27.0184459686
Catalan_2.6	7	-8.77711772919	-4.37078475952	-7.83689975739	-7.82273721695	-7.82075023651
Catalan_2.6	8	-8.38939857483	-3.91677308083	15.3478183746	15.9300613403	15.0658378601
Catalan_2.6	9	-7.14571809769	-2.90740394592	44.1749839783	45.4132995605	43.4622497559
Catalan_2.6	10	-1.24706339836	1.42280626297	90.2384185791	92.4846878052	88.9757919312
Swedish_2.6	0	1.84774374962	-0.0489260144532	-51.3281059265	-51.9347648621	-51.4818153381
Swedish_2.6	1	-0.474371701479	-1.1435958147	-49.9159011841	-50.5091781616	-50.0641555786
Swedish_2.6	2	-1.78103590012	-1.63206040859	-47.036026001	-47.5839881897	-47.1762123108
Swedish_2.6	3	-2.70717430115	-1.93561768532	-42.941696167	-43.4232788086	-43.0717697144
Swedish_2.6	4	-3.36354541779	-2.13564038277	-37.6679153442	-38.0596008301	-37.7715072632
Swedish_2.6	5	-3.80642771721	-2.19360160828	-31.1964988708	-31.4814605713	-31.2651996613
Swedish_2.6	6	-4.05797624588	-2.19360160828	-23.3835659027	-23.5505943298	-23.4261283875
Swedish_2.6	7	-4.13086557388	-2.09052157402	-13.9402208328	-13.9446668625	-13.9500513077
Swedish_2.6	8	-4.00223779678	-1.89049887657	-2.14342546463	-1.99600100517	-2.12825322151
Swedish_2.6	9	-3.62430167198	-1.49011254311	13.4510736465	13.8019609451	13.5111379623
Swedish_2.6	10	-1.84774374962	0.0489260144532	51.3281059265	51.9347648621	51.4818153381
Turkish_2.6	0	-1.04734969139	-0.0366666652262	-24.9056053162	-26.356502533	-26.3889389038
Turkish_2.6	1	-2.90613341331	-1.92696964741	-24.3716659546	-25.8226165771	-25.8610610962
Turkish_2.6	2	-3.43677735329	-2.43545460701	-23.4119701385	-24.7975654602	-24.8446960449
Turkish_2.6	3	-3.64921116829	-2.63545465469	-22.021364212	-23.334985733	-23.3901519775
Turkish_2.6	4	-3.6707239151	-2.68727278709	-20.125	-21.3080730438	-21.3862113953
Turkish_2.6	5	-3.53179860115	-2.66969704628	-17.5325756073	-18.5318908691	-18.6092414856
Turkish_2.6	6	-3.27185511589	-2.4696969986	-13.8910608292	-14.6259822845	-14.6977272034
Turkish_2.6	7	-2.82620239258	-2.25333333015	-8.76893901825	-9.15676689148	-9.24106025696
Turkish_2.6	8	-2.16399550438	-1.853333354	-1.69500005245	-1.5921318531	-1.65166664124
Turkish_2.6	9	-1.11894893646	-1.29181814194	8.21954536438	8.91561031342	8.89257621765
Turkish_2.6	10	1.04734969139	0.0366666652262	24.9056053162	26.356502533	26.3889389038
Cantonese_2.6	0	1.24188029766	0.162046909332	-52.36460495	-53.3496742249	-52.9264373779
Cantonese_2.6	1	-0.786062300205	-0.878464818001	-51.3923225403	-52.3689727783	-51.9456291199
Cantonese_2.6	2	-1.88893687725	-1.35181236267	-49.3006401062	-50.2410392761	-49.8304901123
Cantonese_2.6	3	-2.62340569496	-1.67164182663	-45.938167572	-46.7948913574	-46.410446167
Cantonese_2.6	4	-3.10992217064	-1.87206828594	-41.0810241699	-41.8546600342	-41.4936027527
Cantonese_2.6	5	-3.40008878708	-1.94882726669	-34.2174835205	-34.8434257507	-34.4872055054
Cantonese_2.6	6	-3.53674650192	-1.94882726669	-25.2324085236	-25.7102165222	-25.4019184113
Cantonese_2.6	7	-3.50455284119	-1.80810236931	-13.7270784378	-13.9964704514	-13.8070363998
Cantonese_2.6	8	-3.28901052475	-1.57356071472	1.16631126404	1.18964886665	1.33582091331
Cantonese_2.6	9	-2.73149657249	-1.121535182	21.3368873596	21.7500591278	21.6684436798
Cantonese_2.6	10	-1.24188029766	-0.162046909332	52.36460495	53.3496742249	52.9264373779
Old_French_2.6	0	-1.37102532387	-1.77561306953	-37.4067344666	-38.2002754211	-37.4292907715
Old_French_2.6	1	-2.67637205124	-2.33157157898	-36.6314926147	-37.4131088257	-36.6444587708
Old_French_2.6	2	-3.23759675026	-2.5315592289	-34.888759613	-35.6261825562	-34.9213943481
Old_French_2.6	3	-3.52965784073	-2.53635311127	-32.3482894897	-33.0170707703	-32.3889122009
Old_French_2.6	4	-3.65176296234	-2.49111914635	-28.9102706909	-29.4900665283	-28.9647846222
Old_French_2.6	5	-3.58437418938	-2.29113149643	-24.3825817108	-24.8539047241	-24.4742183685
Old_French_2.6	6	-3.33735895157	-2.01087832451	-18.5987949371	-18.9376316071	-18.7178421021
Old_French_2.6	7	-2.91531324387	-1.61090278625	-11.2695589066	-11.4348297119	-11.4058141708
Old_French_2.6	8	-2.31523871422	-1.07350504398	-1.7494314909	-1.69728541374	-1.88605499268
Old_French_2.6	9	-1.43948590755	-0.365005224943	11.604511261	11.9581613541	11.5219717026
Old_French_2.6	10	1.37102532387	1.77561306953	37.4067344666	38.2002754211	37.4292907715
Portuguese_2.6	0	2.19929122925	-0.540845990181	-65.9182357788	-67.2244491577	-65.4178619385
Portuguese_2.6	1	-1.35386097431	-2.33217692375	-63.6068344116	-64.8707962036	-63.1179504395
Portuguese_2.6	2	-3.41399312019	-3.07091164589	-59.030960083	-60.1907081604	-58.5626678467
Portuguese_2.6	3	-4.88628101349	-3.57210540771	-52.6894226074	-53.718536377	-52.2577590942
Portuguese_2.6	4	-5.93707227707	-3.82397055626	-44.7099380493	-45.5749549866	-44.3294525146
Portuguese_2.6	5	-6.64654922485	-3.97191143036	-34.9869422913	-35.6441459656	-34.6732330322
Portuguese_2.6	6	-7.06627750397	-3.97191143036	-23.2282161713	-23.6456375122	-22.9955234528
Portuguese_2.6	7	-7.2171087265	-3.86776328087	-9.10161113739	-9.24476337433	-8.97523117065
Portuguese_2.6	8	-7.01926708221	-3.60090279579	8.11593532562	8.30862522125	8.10966873169
Portuguese_2.6	9	-6.17337942123	-2.91543579102	29.8474330902	30.4761657715	29.657043457
Portuguese_2.6	10	-2.19929122925	0.540845990181	65.9182357788	67.2244491577	65.4178619385
Breton_2.6	0	0.329582989216	-0.0914076790214	-23.4698352814	-24.6211166382	-24.0786113739
Breton_2.6	1	-1.76490569115	-1.49177336693	-22.5959777832	-23.7382106781	-23.0840950012
Breton_2.6	2	-2.98416209221	-2.30712985992	-20.987203598	-22.0776882172	-21.3912258148
Breton_2.6	3	-3.75812578201	-2.8336379528	-18.8372936249	-19.8782672882	-19.1718463898
Breton_2.6	4	-4.23485898972	-3.10054850578	-16.234003067	-17.1776218414	-16.4442405701
Breton_2.6	5	-4.4644536972	-3.18829989433	-12.8775138855	-13.6686544418	-12.9963436127
Breton_2.6	6	-4.43008708954	-3.08226680756	-8.83363819122	-9.41605854034	-8.83546638489
Breton_2.6	7	-4.21913957596	-2.88482642174	-3.98171854019	-4.26739597321	-3.8628885746
Breton_2.6	8	-3.77603960037	-2.48994517326	2.20475316048	2.27381420135	2.48446059227
Breton_2.6	9	-2.90592503548	-1.79890310764	10.6764163971	11.1281404495	11.1352834702
Breton_2.6	10	-0.329582989216	0.0914076790214	23.4698352814	24.6211166382	24.0786113739
German_2.6	0	-1.34204864502	-1.54662418365	-57.3727035522	-59.3400611877	-59.3458366394
German_2.6	1	-3.91194057465	-3.10278487206	-55.6420555115	-57.5682830811	-57.5701637268
German_2.6	2	-5.37668132782	-3.83072519302	-51.8025474548	-53.5992393494	-53.5989303589
German_2.6	3	-6.33102750778	-4.24257421494	-46.2928352356	-47.8972740173	-47.9011039734
German_2.6	4	-6.84586429596	-4.40608263016	-39.184589386	-40.5302429199	-40.5497093201
German_2.6	5	-6.94345092773	-4.30982065201	-30.4350547791	-31.4615268707	-31.4914779663
German_2.6	6	-6.60234355927	-3.97331428528	-19.8768043518	-20.5196609497	-20.5656375885
German_2.6	7	-5.83575820923	-3.4251511097	-7.23392677307	-7.42360830307	-7.4832034111
German_2.6	8	-4.62470722198	-2.64558339119	8.06364345551	8.41817092896	8.34228515625
German_2.6	9	-2.74148988724	-1.40657424927	27.2702865601	28.2912940979	28.220249176
German_2.6	10	1.34204864502	1.54662418365	57.3727035522	59.3400611877	59.3458366394
Old_Church_Slavonic_2.6	0	0.325660705566	-0.130434781313	-36.7170944214	-37.2517356873	-37.2994308472
Old_Church_Slavonic_2.6	1	-1.44803524017	-1.37418842316	-36.1064338684	-36.64112854	-36.6297454834
Old_Church_Slavonic_2.6	2	-2.24610519409	-1.86563050747	-34.8555984497	-35.3770484924	-35.3013954163
Old_Church_Slavonic_2.6	3	-2.72073912621	-2.13004136086	-32.9457015991	-33.4132003784	-33.3037567139
Old_Church_Slavonic_2.6	4	-2.97296643257	-2.3067085743	-30.13240242	-30.5194549561	-30.4042892456
Old_Church_Slavonic_2.6	5	-3.10385942459	-2.3067085743	-26.1619129181	-26.4438037872	-26.3606128693
Old_Church_Slavonic_2.6	6	-3.09359169006	-2.26854228973	-21.0106239319	-21.1706752777	-21.0963993073
Old_Church_Slavonic_2.6	7	-2.91399073601	-2.06826686859	-14.179224968	-14.2173652649	-14.1209917068
Old_Church_Slavonic_2.6	8	-2.60514879227	-1.78300213814	-4.93232345581	-4.80681467056	-4.73165464401
Old_Church_Slavonic_2.6	9	-2.01964879036	-1.31123352051	8.4841632843	8.79512882233	8.8855009079
Old_Church_Slavonic_2.6	10	-0.325660705566	0.130434781313	36.7170944214	37.2517356873	37.2994308472
Afrikaans_2.6	0	0.497120350599	-1.08824503422	-97.5208129883	-99.360710144	-99.3623046875
Afrikaans_2.6	1	-2.66280436516	-2.57475852966	-93.5374603271	-95.2649917603	-95.299697876
Afrikaans_2.6	2	-4.33882808685	-3.05894112587	-86.5357971191	-88.0512313843	-88.1075592041
Afrikaans_2.6	3	-5.4236330986	-3.21944713593	-77.1551818848	-78.4194488525	-78.4778518677
Afrikaans_2.6	4	-6.04867935181	-3.18348312378	-65.3369979858	-66.3268737793	-66.3952713013
Afrikaans_2.6	5	-6.27050161362	-2.98368287086	-51.199798584	-51.8728256226	-51.9337310791
Afrikaans_2.6	6	-6.10981273651	-2.65667676926	-34.1734924316	-34.4294891357	-34.4445571899
Afrikaans_2.6	7	-5.62414455414	-2.25574421883	-13.5720949173	-13.4142627716	-13.3856143951
Afrikaans_2.6	8	-4.83907651901	-1.66766571999	11.3016986847	11.923784256	11.9110889435
Afrikaans_2.6	9	-3.61235976219	-0.933066904545	43.6613388062	44.9015274048	44.8448219299
Afrikaans_2.6	10	-0.497120350599	1.08824503422	97.5208129883	99.360710144	99.3623046875
Hindi_2.6	0	-2.01524162292	-1.39186632633	-69.4437484741	-72.3776016235	-72.5263442993
Hindi_2.6	1	-5.28448915482	-3.67884159088	-66.5844421387	-69.2610626221	-69.403755188
Hindi_2.6	2	-6.81293153763	-4.30107164383	-61.5092315674	-63.8101959229	-63.9592399597
